"product_name","order_date","sales_per_quantity"
"GBC DocuBind 300 Electric Binding Machine","2017-12-02","157.794"
"GBC DocuBind P100 Manual Binding Machine","2017-05-25","132.784"
"GBC DocuBind P100 Manual Binding Machine","2017-11-27","165.98"
"GBC DocuBind P400 Electric Binding System","2017-01-16","1360.99"
"GBC DocuBind P400 Electric Binding System","2017-10-19","408.297"
"GBC DocuBind P50 Personal Binding Machine","2017-09-28","19.194"
"GBC DocuBind P50 Personal Binding Machine","2017-11-13","51.184"
"GBC DocuBind P50 Personal Binding Machine","2017-12-25","51.184"
"GBC DocuBind TL200 Manual Binding Machine","2017-03-11","223.98"
"GBC DocuBind TL200 Manual Binding Machine","2017-04-13","179.184"
"GBC DocuBind TL200 Manual Binding Machine","2017-06-29","179.184"
"GBC DocuBind TL200 Manual Binding Machine","2017-08-17","179.184"
"GBC DocuBind TL300 Electric Binding System","2017-04-08","896.9899999999999"
"GBC DocuBind TL300 Electric Binding System","2017-08-13","269.09700000000004"
"GBC DocuBind TL300 Electric Binding System","2017-08-21","717.592"
"GBC DocuBind TL300 Electric Binding System","2017-09-16","269.097"
"GBC DocuBind TL300 Electric Binding System","2017-10-03","896.99"
"GBC Durable Plastic Covers","2017-02-02","15.48"
"GBC Durable Plastic Covers","2017-04-23","15.479999999999999"
"GBC Durable Plastic Covers","2017-10-02","19.349999999999998"
"GBC Ibimaster 500 Manual ProClick Binding System","2017-01-12","152.196"
"GBC Imprintable Covers","2017-11-10","8.784"
"GBC Imprintable Covers","2017-11-19","10.98"
"GBC Imprintable Covers","2017-12-09","10.98"
"GBC Instant Index System for Binding Systems","2017-03-27","8.88"
"GBC Instant Index System for Binding Systems","2017-04-07","2.664"
"GBC Instant Index System for Binding Systems","2017-12-24","7.104"
"GBC Instant Report Kit","2017-01-01","1.294"
"GBC Instant Report Kit","2017-01-30","6.470000000000001"
"GBC Instant Report Kit","2017-02-03","1.941"
"GBC Instant Report Kit","2017-09-14","1.941"
"GBC Instant Report Kit","2017-09-30","1.294"
"GBC Instant Report Kit","2017-10-21","6.47"
"GBC Linen Binding Covers","2017-04-30","6.196"
"GBC Personal VeloBind Strips","2017-08-18","3.594"
"GBC Plastic Binding Combs","2017-12-17","5.904"
"GBC Plasticlear Binding Covers","2017-03-17","2.296"
"GBC Plasticlear Binding Covers","2017-06-19","2.296"
"GBC Plasticlear Binding Covers","2017-06-22","3.4440000000000004"
"GBC Poly Designer Binding Covers","2017-07-29","16.74"
"GBC Poly Designer Binding Covers","2017-09-22","13.392000000000001"
"GBC Pre-Punched Binding Paper  Plastic  White  8-1/2 x 11","2017-09-17","12.792"
"GBC Pre-Punched Binding Paper  Plastic  White  8-1/2 x 11","2017-12-03","4.797"
"GBC Premium Transparent Covers with Diagonal Lined Pattern","2017-07-21","16.784"
"GBC Premium Transparent Covers with Diagonal Lined Pattern","2017-11-26","4.196"
"GBC Premium Transparent Covers with Diagonal Lined Pattern","2017-12-03","16.784"
"GBC Premium Transparent Covers with Diagonal Lined Pattern","2017-12-05","16.784"
"GBC Premium Transparent Covers with Diagonal Lined Pattern","2017-12-20","16.784"
"GBC Prepunched Paper  19-Hole  for Binding Systems  24-lb","2017-08-13","12.008000000000001"
"GBC Prepunched Paper  19-Hole  for Binding Systems  24-lb","2017-09-09","4.503"
"GBC Prepunched Paper  19-Hole  for Binding Systems  24-lb","2017-11-20","12.008"
"GBC Prestige Therm-A-Bind Covers","2017-06-24","34.31"
"GBC Prestige Therm-A-Bind Covers","2017-08-01","27.448"
"GBC Prestige Therm-A-Bind Covers","2017-08-17","34.31"
"GBC Prestige Therm-A-Bind Covers","2017-11-05","27.447999999999997"
"GBC ProClick 150 Presentation Binding System","2017-01-03","252.784"
"GBC ProClick 150 Presentation Binding System","2017-02-09","63.196"
"GBC ProClick Punch Binding System","2017-03-05","63.98"
"GBC ProClick Punch Binding System","2017-06-26","51.184"
"GBC ProClick Punch Binding System","2017-07-30","19.194"
"GBC ProClick Spines for 32-Hole Punch","2017-04-24","3.759"
"GBC ProClick Spines for 32-Hole Punch","2017-12-29","12.53"
"GBC Recycled Grain Textured Covers","2017-08-17","27.632"
"GBC Recycled Grain Textured Covers","2017-11-24","10.362"
"GBC Recycled Regency Composition Covers","2017-04-09","59.78"
"GBC Recycled Regency Composition Covers","2017-08-20","47.824"
"GBC Recycled VeloBinder Covers","2017-01-21","5.112"
"GBC Recycled VeloBinder Covers","2017-09-04","5.112"
"GBC Standard Plastic Binding Systems Combs","2017-07-15","8.85"
"GBC Standard Plastic Binding Systems Combs","2017-09-28","2.655"
"GBC Standard Plastic Binding Systems Combs","2017-11-01","5.024"
"GBC Standard Plastic Binding Systems Combs","2017-11-04","1.256"
"GBC Standard Recycled Report Covers  Clear Plastic Sheets","2017-06-01","10.78"
"GBC Standard Recycled Report Covers  Clear Plastic Sheets","2017-10-02","3.2340000000000004"
"GBC Standard Therm-A-Bind Covers","2017-08-28","19.936"
"GBC Standard Therm-A-Bind Covers","2017-11-23","7.476"
"GBC Therma-A-Bind 250T Electric Binding System","2017-11-02","98.392"
"GBC Twin Loop Wire Binding Elements","2017-05-13","33.28"
"GBC Twin Loop Wire Binding Elements","2017-05-19","26.624000000000002"
"GBC Twin Loop Wire Binding Elements","2017-10-12","26.624"
"GBC Twin Loop Wire Binding Elements  9/16 Spine  Black","2017-06-08","3.044"
"GBC Twin Loop Wire Binding Elements  9/16 Spine  Black","2017-10-14","3.044"
"GBC VeloBind Cover Sets","2017-03-02","4.632"
"GBC VeloBind Cover Sets","2017-03-13","15.44"
"GBC VeloBind Cover Sets","2017-04-30","4.632000000000001"
"GBC VeloBind Cover Sets","2017-06-04","15.44"
"GBC Velobind Prepunched Cover Sets  Regency Series","2017-05-09","29.583999999999996"
"GBC Velobind Prepunched Cover Sets  Regency Series","2017-09-02","29.583999999999996"
"GBC Velobind Prepunched Cover Sets  Regency Series","2017-10-26","11.094"
"GBC Velobind Prepunched Cover Sets  Regency Series","2017-10-30","29.584"
"GBC VeloBinder Electric Binding Machine","2017-06-08","36.294"
"GBC VeloBinder Electric Binding Machine","2017-10-13","24.196"
"GBC VeloBinder Manual Binding System","2017-04-17","10.797"
"GBC VeloBinder Manual Binding System","2017-07-08","28.792"
"GBC VeloBinder Manual Binding System","2017-11-10","28.792"
"GBC VeloBinder Manual Binding System","2017-11-23","35.99"
"GBC VeloBinder Manual Binding System","2017-12-05","28.792"
"GBC VeloBinder Strips","2017-11-10","2.304"
"GBC White Gloss Covers  Plain Front","2017-04-16","2.896"
"GBC White Gloss Covers  Plain Front","2017-07-08","11.584"
"GBC White Gloss Covers  Plain Front","2017-10-01","11.584"
"GBC Wire Binding Combs","2017-12-05","8.272"
"GBC Wire Binding Combs","2017-12-17","8.272"
"GE 30522EE2","2017-08-27","115.99000000000001"
"GE 30524EE4","2017-05-06","156.792"
"GE 30524EE4","2017-07-14","156.792"
"GE 30524EE4","2017-09-22","195.99"
"GE 30524EE4","2017-12-01","156.792"
"GE 30524EE4","2017-12-02","195.99"
"GE 48 Fluorescent Tube  Cool White Energy Saver  34 Watts  30/Box","2017-07-08","99.23"
"GE 48 Fluorescent Tube  Cool White Energy Saver  34 Watts  30/Box","2017-07-14","79.384"
"GE 48 Fluorescent Tube  Cool White Energy Saver  34 Watts  30/Box","2017-08-27","99.23"
"GE DSL Phone Line Filter","2017-08-07","31.992"
"GE DSL Phone Line Filter","2017-09-15","39.99"
"GE General Purpose  Extra Long Life  Showcase & Floodlight Incandescent Bulbs","2017-03-20","2.91"
"GE General Purpose  Extra Long Life  Showcase & Floodlight Incandescent Bulbs","2017-11-18","2.91"
"GE General Purpose  Extra Long Life  Showcase & Floodlight Incandescent Bulbs","2017-11-20","2.328"
"Gear Head AU3700S Headset","2017-12-30","12.99"
"Geemarc AmpliPOWER60","2017-02-05","74.24"
"Geemarc AmpliPOWER60","2017-03-16","55.68"
"Geemarc AmpliPOWER60","2017-06-25","74.24"
"Geemarc AmpliPOWER60","2017-10-30","74.24"
"Global Adaptabilites Bookcase  Cherry/Storm Gray Finish","2017-09-17","430.98"
"Global Adaptabilites Bookcase  Cherry/Storm Gray Finish","2017-10-12","430.98"
"Global Airflow Leather Mesh Back Chair  Black","2017-03-24","135.882"
"Global Airflow Leather Mesh Back Chair  Black","2017-06-16","150.98"
"Global Airflow Leather Mesh Back Chair  Black","2017-07-26","120.78399999999999"
"Global Airflow Leather Mesh Back Chair  Black","2017-09-24","150.98"
"Global Armless Task Chair  Royal Blue","2017-05-08","42.686"
"Global Armless Task Chair  Royal Blue","2017-09-08","42.686"
"Global Chrome Stack Chair","2017-05-08","23.996"
"Global Chrome Stack Chair","2017-12-04","23.996000000000002"
"Global Comet Stacking Arm Chair","2017-01-19","295.757"
"Global Comet Stacking Armless Chair","2017-07-06","239.24"
"Global Comet Stacking Armless Chair","2017-10-21","239.24"
"Global Comet Stacking Armless Chair","2017-12-01","299.05"
"Global Commerce Series High-Back Swivel/Tilt Chairs","2017-09-02","256.482"
"Global Commerce Series High-Back Swivel/Tilt Chairs","2017-10-21","227.984"
"Global Commerce Series High-Back Swivel/Tilt Chairs","2017-12-01","199.486"
"Global Commerce Series Low-Back Swivel/Tilt Chairs","2017-02-17","179.886"
"Global Commerce Series Low-Back Swivel/Tilt Chairs","2017-05-14","179.886"
"Global Commerce Series Low-Back Swivel/Tilt Chairs","2017-08-17","231.282"
"Global Commerce Series Low-Back Swivel/Tilt Chairs","2017-11-30","179.886"
"Global Deluxe High-Back Managers Chair","2017-02-16","200.186"
"Global Deluxe High-Back Managers Chair","2017-03-27","200.186"
"Global Deluxe High-Back Office Chair in Storm","2017-10-05","108.792"
"Global Deluxe Office Fabric Chairs","2017-06-24","86.382"
"Global Deluxe Office Fabric Chairs","2017-11-03","76.784"
"Global Deluxe Stacking Chair  Gray","2017-07-16","35.686"
"Global Deluxe Stacking Chair  Gray","2017-12-16","40.784"
"Global Deluxe Steno Chair","2017-01-20","69.282"
"Global Deluxe Steno Chair","2017-03-24","69.282"
"Global Deluxe Steno Chair","2017-09-15","61.584"
"Global Deluxe Steno Chair","2017-12-08","53.886"
"Global Enterprise Series Seating High-Back Swivel/Tilt Chairs","2017-06-30","189.686"
"Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs","2017-08-07","207.184"
"Global Ergonomic Managers Chair","2017-03-03","180.98"
"Global Ergonomic Managers Chair","2017-06-19","126.68599999999999"
"Global Ergonomic Managers Chair","2017-09-17","180.98"
"Global Ergonomic Managers Chair","2017-09-25","162.882"
"Global Ergonomic Managers Chair","2017-11-24","162.882"
"Global Executive Mid-Back Managers Chair","2017-06-15","232.784"
"Global Executive Mid-Back Managers Chair","2017-12-09","290.98"
"Global Fabric Managers Chair  Dark Gray","2017-04-21","100.98"
"Global Fabric Managers Chair  Dark Gray","2017-07-16","80.784"
"Global Fabric Managers Chair  Dark Gray","2017-07-18","80.784"
"Global Geo Office Task Chair  Gray","2017-05-20","64.784"
"Global Geo Office Task Chair  Gray","2017-12-11","64.784"
"Global High-Back Leather Tilter  Burgundy","2017-02-25","98.392"
"Global High-Back Leather Tilter  Burgundy","2017-03-25","122.99000000000001"
"Global High-Back Leather Tilter  Burgundy","2017-10-05","110.691"
"Global High-Back Leather Tilter  Burgundy","2017-12-29","98.392"
"Global Highback Leather Tilter in Burgundy","2017-03-25","90.99"
"Global Highback Leather Tilter in Burgundy","2017-11-07","90.99000000000001"
"Global Highback Leather Tilter in Burgundy","2017-11-18","63.693"
"Global Leather & Oak Executive Chair  Burgundy","2017-03-27","105.623"
"Global Leather & Oak Executive Chair  Burgundy","2017-11-10","120.712"
"Global Leather and Oak Executive Chair  Black","2017-02-11","240.784"
"Global Leather and Oak Executive Chair  Black","2017-03-21","300.98"
"Global Leather and Oak Executive Chair  Black","2017-12-29","300.98"
"Global Leather Executive Chair","2017-06-11","280.792"
"Global Leather Executive Chair","2017-12-24","280.792"
"Global Leather Highback Executive Chair with Pneumatic Height Adjustment  Black","2017-11-14","160.784"
"Global Leather Task Chair  Black","2017-09-02","71.992"
"Global Leather Task Chair  Black","2017-09-20","80.991"
"Global Leather Task Chair  Black","2017-09-25","89.99000000000001"
"Global Leather Task Chair  Black","2017-10-30","71.992"
"Global Leather Task Chair  Black","2017-11-09","71.992"
"Global Low Back Tilter Chair","2017-09-03","90.882"
"Global Low Back Tilter Chair","2017-09-07","80.784"
"Global Low Back Tilter Chair","2017-09-09","70.686"
"Global Low Back Tilter Chair","2017-12-04","100.98"
"Global Stack Chair without Arms  Black","2017-10-12","18.186"
"Global Super Steno Chair","2017-06-13","67.186"
"Global Super Steno Chair","2017-10-30","76.784"
"Global Troy Executive Leather Low-Back Tilter","2017-09-20","450.88199999999995"
"Global Troy Executive Leather Low-Back Tilter","2017-11-13","400.78400000000005"
"Global Value Mid-Back Managers Chair  Gray","2017-05-28","35.623"
"Global Value Mid-Back Managers Chair  Gray","2017-07-06","40.711999999999996"
"Global Value Mid-Back Managers Chair  Gray","2017-07-27","48.712"
"Global Value Mid-Back Managers Chair  Gray","2017-12-25","60.89"
"Global Value Steno Chair  Gray","2017-09-04","48.592"
"Global Value Steno Chair  Gray","2017-12-04","60.74"
"Global Value Steno Chair  Gray","2017-12-16","48.592"
"Global Wood Trimmed Managers Task Chair  Khaki","2017-04-01","72.784"
"Global Wood Trimmed Managers Task Chair  Khaki","2017-04-13","72.784"
"Global Wood Trimmed Managers Task Chair  Khaki","2017-04-17","72.784"
"Global Wood Trimmed Managers Task Chair  Khaki","2017-06-13","72.784"
"Global Wood Trimmed Managers Task Chair  Khaki","2017-09-17","63.686"
"Global Wood Trimmed Managers Task Chair  Khaki","2017-09-29","63.686"
"Global Wood Trimmed Managers Task Chair  Khaki","2017-11-06","63.686"
"Global Wood Trimmed Managers Task Chair  Khaki","2017-11-19","63.686"
"Globe Weis Peel & Seel First Class Envelopes","2017-10-22","12.78"
"Google Nexus 5","2017-05-14","179.99"
"Google Nexus 5","2017-05-27","179.99"
"Google Nexus 5","2017-11-28","179.99"
"Gould Plastics 18-Pocket Panel Bin  34w x 5-1/4d x 20-1/2h","2017-09-05","73.592"
"Gould Plastics 18-Pocket Panel Bin  34w x 5-1/4d x 20-1/2h","2017-09-28","73.592"
"Gould Plastics 18-Pocket Panel Bin  34w x 5-1/4d x 20-1/2h","2017-10-28","73.592"
"Gould Plastics 18-Pocket Panel Bin  34w x 5-1/4d x 20-1/2h","2017-12-01","91.99"
"Gould Plastics 18-Pocket Panel Bin  34w x 5-1/4d x 20-1/2h","2017-12-23","91.99"
"Grandstream GXP1160 VoIP phone","2017-02-06","37.910000000000004"
"Grandstream GXP1160 VoIP phone","2017-08-12","30.328"
"Grandstream GXP1160 VoIP phone","2017-08-18","37.91"
"Great White Multi-Use Recycled Paper (20Lb. and 84 Bright)","2017-01-22","5.98"
"Great White Multi-Use Recycled Paper (20Lb. and 84 Bright)","2017-10-20","4.784"
"Green Bar Computer Printout Paper","2017-09-17","54.96"
"Green Bar Computer Printout Paper","2017-09-30","54.96"
"Green Bar Computer Printout Paper","2017-10-16","43.968"
"Green Canvas Binder for 8-1/2 x 14 Sheets","2017-03-08","34.239999999999995"
"Griffin GC17055 Auxiliary Audio Cable","2017-01-23","14.392000000000001"
"Griffin GC17055 Auxiliary Audio Cable","2017-10-27","14.392"
"Griffin GC17055 Auxiliary Audio Cable","2017-11-27","14.392"
"GuestStacker Chair with Chrome Finish Legs","2017-02-26","297.408"
"GuestStacker Chair with Chrome Finish Legs","2017-09-23","297.408"
"GuestStacker Chair with Chrome Finish Legs","2017-09-24","260.232"
"GuestStacker Chair with Chrome Finish Legs","2017-12-11","260.232"
"Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright)","2017-05-13","4.9799999999999995"
"Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright)","2017-08-04","3.984"
"Hand-Finished Solid Wood Document Frame","2017-12-04","27.384"
"Hand-Finished Solid Wood Document Frame","2017-12-29","34.23"
"Hanging Personal Folder File","2017-04-01","15.700000000000001"
"Hanging Personal Folder File","2017-09-07","12.56"
"Harbour Creations 67200 Series Stacking Chairs","2017-09-01","71.17999999999999"
"Harbour Creations 67200 Series Stacking Chairs","2017-11-05","64.062"
"Harbour Creations 67200 Series Stacking Chairs","2017-11-12","56.944"
"Harbour Creations Steel Folding Chair","2017-05-09","69"
"Harbour Creations Steel Folding Chair","2017-12-29","86.25"
"Harmony Air Purifier","2017-12-09","189"
"Harmony HEPA Quiet Air Purifiers","2017-02-02","11.7"
"Harmony HEPA Quiet Air Purifiers","2017-04-28","9.36"
"Heavy-Duty E-Z-D Binders","2017-03-10","3.273"
"Heavy-Duty E-Z-D Binders","2017-03-17","8.728"
"Heavy-Duty E-Z-D Binders","2017-12-10","3.273"
"Hewlett-Packard 300S Scientific Calculator","2017-06-03","13.11"
"Hewlett-Packard 300S Scientific Calculator","2017-11-16","13.11"
"Hewlett-Packard Deskjet 5550 Printer","2017-07-03","199.04399999999998"
"Hewlett-Packard Desktjet 6988DT Refurbished Printer","2017-06-17","680.9"
"Hewlett Packard 310 Color Digital Copier","2017-03-09","239.992"
"Hewlett Packard 310 Color Digital Copier","2017-03-25","239.992"
"Hewlett Packard 310 Color Digital Copier","2017-08-12","299.99"
"Hewlett Packard 610 Color Digital Copier / Printer","2017-11-16","299.99399999999997"
"Hewlett Packard LaserJet 3310 Copier","2017-03-13","479.992"
"Hewlett Packard LaserJet 3310 Copier","2017-03-31","599.99"
"Hewlett Packard LaserJet 3310 Copier","2017-07-24","479.992"
"Hewlett Packard LaserJet 3310 Copier","2017-12-24","479.992"
"High-Back Leather Managers Chair","2017-05-22","90.993"
"High-Back Leather Managers Chair","2017-07-18","103.992"
"Holmes HEPA Air Purifier","2017-07-29","17.424"
"Holmes HEPA Air Purifier","2017-11-26","17.424"
"Holmes Odor Grabber","2017-11-07","14.42"
"Holmes Replacement Filter for HEPA Air Cleaner  Large Room","2017-12-22","11.848"
"Holmes Replacement Filter for HEPA Air Cleaner  Medium Room","2017-02-13","11.33"
"Holmes Replacement Filter for HEPA Air Cleaner  Medium Room","2017-09-10","11.33"
"Holmes Replacement Filter for HEPA Air Cleaner  Very Large Room  HEPA Filter","2017-07-29","68.81"
"Holmes Replacement Filter for HEPA Air Cleaner  Very Large Room  HEPA Filter","2017-11-24","13.762"
"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day  Replacement Filter","2017-06-19","2.264"
"Home/Office Personal File Carts","2017-05-09","34.76"
"Home/Office Personal File Carts","2017-11-30","34.760000000000005"
"Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs","2017-11-06","224.784"
